################################################################
# MalwareBazaar recent malware samples (CSV)                   #
# Last updated: 2024-11-04 22:21:12 UTC                        #
#                                                              #
# Terms Of Use: https://bazaar.abuse.ch/faq/#tos               #
# For questions please contact bazaar [at] abuse.ch            #
################################################################
#
# "first_seen_utc","sha256_hash","md5_hash","sha1_hash","reporter","file_name","file_type_guess","mime_type","signature","clamav","vtpercent","imphash","ssdeep","tlsh"
"2024-11-04 15:13:22", "2fe2da1d387aa4b2c6feb5f7a5948d614ed812567bc22c0870f34c9e37fe789e", "aa7d200b24a4c587f8444b4985a49e82", "5e8799c6ab8455f2aca8e49f55e926f6286708fb", "abuse_ch", "aa7d200b24a4c587f8444b4985a49e82.exe", "exe", "application/x-dosexec", "FleshStealer", "n/a", "36.11", "f34d5f2d4577ed6d9ceec516c1f5a744", "3072:t6NUTcrz71fEMe8oByYr/2b0mhUpnogoSjzJiw:t6u0z71AXkYT2bn7ZS5i", "T104D3065C3AAF8815E06FCF74A8C530F489B991137541FA5E1DEB92864E10BC5EA43CBE"
"2024-11-04 15:13:10", "95629c41800a20a6f760a7412a312ecc8b0d8e956a353b11968329bb74262567", "4ef3868c91dbcaad16759a4348d60907", "b0371093d8e5c37bb105c990388637351d2db8d9", "abuse_ch", "4ef3868c91dbcaad16759a4348d60907.exe", "exe", "application/x-dosexec", "n/a", "n/a", "58.33", "3eb2bc085de83c5f511af721b7cf0656", "24576:9ghhXcSnrB4ck6qskOOmr6bR1rjuIYpfDpM:9acHt6qEF2BYdM", "T16A35BF21BA82C0F2C655097005B6633AEA35F7460F22DFC3F75CDD396E32591AA3B199"
"2024-11-04 15:12:39", "f1d2ceaf32e6e7f864e31faafdeb308653a10fa177c55ab0af111ad6affe58e5", "732bba29e4283036d0fce29331d71577", "c2a5ef70e605a4dd1f12f5e28511b85a357c0ea6", "JAMESWT_MHT", "f1d2ceaf32e6e7f864e31faafdeb308653a10fa177c55ab0af111ad6affe58e5", "exe", "application/x-dosexec", "SystemBC", "n/a", "76.00", "2623d8e6c0cd976fa9682386c6a3c4c7", "96:TxJTv8DAhxmQmATEkm3avBzzCQgDl+C+DRZB+LWqcpOoL:TxNMAhxakDFlDRZB+qD", "T1A4F193177C628471D2068EB63E4F6390AEBBA133E274A00D8FB30DD1E531D27C71A209"
"2024-11-04 15:12:28", "8e6232f502f67b5ad1990acce7678b2fa7721bb98060e17de717da52898dc3c4", "2ef5365d4796a4413c133a5f014d9dcc", "cfe788a16da12eb16324d0e8c7c42285b8fe1891", "JAMESWT_MHT", "8e6232f502f67b5ad1990acce7678b2fa7721bb98060e17de717da52898dc3c4", "unknown", "application/octet-stream", "n/a", "n/a", "38.10", "n/a", "24:capq9Kkm2sGtRqcVvWHDm5HTOpBZ/WjGEL:cR9w3Y80mBkjPL", "T1B881631B50586431D672797FE7CA681E4909AB7B3F196CF533E7893924209508E35487"
"2024-11-04 15:12:21", "2218e780328b45198dcfc2fc1dde3ae0d6a786c6b68f48dc96e878fa8cdc0a6b", "cf579efdc35d199f153b85bac5909486", "36bbb9866bed50e16ea2a67d695c99c7e3502ff2", "JAMESWT_MHT", "2218e780328b45198dcfc2fc1dde3ae0d6a786c6b68f48dc96e878fa8cdc0a6b", "xlsx", "application/vnd.openxmlformats-officedocument.spreadsheetml.sheet", "n/a", "n/a", "17.91", "n/a", "12288:R38SVuXIZyBrvrjzSZWCXf85wCtyqIlA8oZaFfep7wXXRy:RRVuZrvrjWZjXE5XtIlDxFfe5OXRy", "T108D4026EFD8C08295143EEFB037C532CAA7DDE0F995998331A4081266DBC8DB584779E"
"2024-11-04 15:11:26", "c8dc3da743828ede92e47375261bb9e9c192e307e779e56af8c63e0e9cb919d7", "32166cc1965b1dfa389671abcdbf90f3", "897a0567851433b4c116a7703ba16cd262dafdc5", "abuse_ch", "SPP_14667098030794_8611971920·pdf.vbs", "vbs", "text/plain", "GuLoader", "n/a", "6.45", "n/a", "192:dNbwZ3XUlJPdrDdCR/vXZUr56NxE9yrVvla5Loea+1v+tkqxIXJM8+lbuzCv/K:bb+XyJPdHE61fwVvlaj1v+zI5glblv/K", "T18662D76B7F27019340EF20A3967D1F3F6590C6B289343C632C2DBA61C847B6535A992E"
"2024-11-04 15:11:23", "92dbf37835455cd68d10e5cf6f750ec2d72de8ec7b8d92ffb751f7ceb8653523", "55c8ee8061b9a47f8f6e66b3e8af9f6a", "a8d0c9f6bea7fc5c13dfe86c5beca52457dd6a3c", "abuse_ch", "Ajánlatkérés 11-04-2024·pdf.vbs", "vbs", "text/plain", "GuLoader", "n/a", "11.29", "n/a", "384:qbURUoc1vcM7vqGgTUIk0AZl5UYQdRmFhqm5pd:0KJ0GV7U5crm7qYpd", "T1DD62D827BF52001B55EF14DA877D0F3FC580C663813ABEA5BC7AB215A806BD436E9079"
"2024-11-04 15:11:18", "dda4239d36c4d2a1756633e57505e57026ee4a7267332af3836f275e383f6b09", "08f86a29936d13f16185960f673cc73b", "8e2e87dd9cbb602a4f860e13f1e2cafa6056c327", "abuse_ch", "Tariffizes.vbs", "vbs", "text/plain", "GuLoader", "n/a", "9.68", "n/a", "384:ubRDGsBMothJOq3sxGT+DhUwxVy7gCf/55phe:gRDGtkhgq3riDCwxVy5f/5Dhe", "T1BD62E7173F92043301DFE4AA826FCFBF86459AE69120BD603D5EF5728906739296C85F"
"2024-11-04 15:11:14", "36b44229a81fa005512ea72195083c77844fbd5339c7afb9eaea4505774c1753", "c80bf6e7394bfdb6d31aef11b1e31b68", "88b6b74da0a06427ec9e502378ea374cfdd0afea", "abuse_ch", "Solicitați comanda p78460.vbs", "vbs", "text/plain", "GuLoader", "n/a", "n/a", "n/a", "192:4FbstrlpW7xBpgpnvxLPj8xNbBzLS+cr7rSF9rqQRiHu2lXU8sIOmfSZzx+Xn:SbO6pgpnvlk578WF9rfGSvn5kXn", "T1FD62962B7F031027428B24E242AE4F7B4585CBA2D4663C306CBDF63A9849F497A7C45E"
"2024-11-04 15:11:10", "6819ede9fdd746e4b94b591ebd20904bbb0b065c2a20e3f606951147c04e77e5", "9d2f1b9d85e014524c2c596d60b0e4c7", "9c4798635e685841ea77bf887cbb32bb200a0cdd", "abuse_ch", "att1-241104022450_PDF.vbs", "vbs", "text/plain", "VIPKeylogger", "n/a", "11.29", "n/a", "768:TODAJEvQefRV0/9QPrhPg691+xggNK5Is:8jvNZV0arV7H+xJNK5Is", "T157D25B6939CEC257FE8AEBA36CC548F4F91009694D39B01CB8CD6154443E608E9F9DBB"
"2024-11-04 15:11:05", "a2a9bf6d8e62a5328bc71fc89cfa851ea67aa55c93c20122037d755a7e751461", "2e4f632f58f4c6d78477b2197e055653", "1706cce8ea07d5d7f77eb88ecc49ad315d9cc454", "abuse_ch", "Νέα παραγγελία.vbs", "vbs", "text/plain", "Formbook", "n/a", "n/a", "n/a", "6144:2L61RwXx9kdetqmUKWVr8U96FaFKK21hsnDlZ37zbnBvTmI3/hF:QcRIx9kSqmp0RFb21hsnDlpBLm4", "T115443925CF623F2C7C26D1E5269CF7865D860EE706A9C958E0BD37050D66C5208EFBB8"
"2024-11-04 15:11:01", "9ebf7ae41cdb079bda5c648a1511abb0cb72357d62566011fd463241a6edb62a", "a170d3802bb9947d9ed54d4b20208e4d", "a03ba66fa635baba9244e1eac3f99b269f613635", "abuse_ch", "Order 54004308 - DewertOkin.vbs", "vbs", "text/plain", "VIPKeylogger", "n/a", "n/a", "n/a", "192:ALwiULy4CrB+UhzT+cDWpvdGrlzNb6+HjUpDUShGY/eSQKLx0xTkow:aiy4qptDWponb69pD5hBmSmTI", "T18AF29018CB021164A141F35A7EC52CD4AD30E36E452F346CAE1A79DF7EB37A6260C67B"
"2024-11-04 15:10:57", "10045d767b50bf5e1149e8c6f47baeaf88270beb1e0e567d7e69f7205f7f53e0", "06b740c3bc343f9d90e566464f90c483", "1a864e48f7626b89db54ef8c6fbf84b7594be93c", "abuse_ch", "Transfer-X9_20241104_1255.PDF.vbs", "vbs", "text/plain", "VIPKeylogger", "n/a", "n/a", "n/a", "384:fEgeO9R4kBlm8pX4aluCFdZoCZe6fopoCw1zYeVd4L:fEgeO95SaX4aluu3oJj84L", "T150E29F5F1BC30D48AE4931B78225C87791B02759CD2CEED72C2E6A5CF603AF26D4C5A9"
"2024-11-04 15:10:51", "65edc6ca5f03d82883991e96ced7c0b77d01369009032f48b2de2c2aa12dfa06", "d5ea51dc88e753bd583d412823a65f13", "60c3e71e38baea7168818dd2fa2faf80e1f4fa72", "abuse_ch", "20241104095027_PDF.vbs", "vbs", "text/plain", "SnakeKeylogger", "n/a", "6.45", "n/a", "384:YqFqIZXJG/A/eupEMNMeigp9OZ1USzlv7qfP:YqFqIZipmZDsnv7q3", "T172E24B5D9D0E3C47838A9BDE84852BA4E69045A1E72CD095F6D4F19BFC3122C2BCC5FA"
"2024-11-04 15:10:46", "4ae63307fe43b45affde507b3254404169c3ffa8709b8e321b0726e63ab955ab", "a09615be426add251a8564ea2ac62009", "86619d4a1ae0b6ff354b167c9fd1efd881239dbb", "abuse_ch", "Pedido de Cotação-24110004.vbs", "vbs", "text/plain", "VIPKeylogger", "n/a", "4.84", "n/a", "384:tTl3OQDef2EDx+X+RHJaHgrXg7h9SNsZ4T:tTl3Zef2EkX+RHJaHgrXg7h9SNm4T", "T19FD26D971FD71D0DC2DAF3938C4BC82CB91409AED73634F62918EBA51607A40F95A47B"
"2024-11-04 15:10:42", "cd561af39d622a0ef38283e51c0e523bf6d607434fea285afbfa9aaf286935e3", "7e19f07f21a6afb866680d0807d48d4e", "2c966096d44a10645d3459e0305eae59ac2d5675", "abuse_ch", "Pedido de Cotação-24110004.vbs", "vbs", "text/plain", "VIPKeylogger", "n/a", "n/a", "n/a", "384:xKH0NCRhivTJLEC8RXFlYV/GBTq02x5ImMAErNDn6:xKH0NewvyFRXFlYVoTq02x5B9Eln6", "T14B0380590D6983CEC94A7FF180E5ACEE72E3617F54304C96A6CFE854C6E0A38178C1AD"
"2024-11-04 15:10:37", "1250a56789d51668e1c782b81ee8e5b7f4cc800f6a6524cb6a17b6270e374e0e", "f407212a79df183017d4211f37b8f35b", "fb0445ecaf80116bde561b48d879e9faae193c4b", "abuse_ch", "ORDEN DE COMPRA ALUMINIOS MANDIA SL 664780.vbs", "vbs", "text/plain", "SnakeKeylogger", "n/a", "10.00", "n/a", "384:OhANx89/MsXCe89cQunXm+Cl7JRI8gFyVM:OSNx89Gc3Wj7zItFyVM", "T109E24A5C794E0B7D817D63F2444ECA78ADB881A247EA1C56E81DED98CD1330CB93E366"
"2024-11-04 15:10:31", "7be994f97359581ce590cdfea2f2a5e60a07d198a17aaa46b551c77e977587bc", "b64fdcb2377a382cb42e87217d6ee517", "739db4a77791bfbec0cf5be586a9a53d869c01ee", "abuse_ch", "Pedido de Cotação-24110004_Pdf.vbs", "vbs", "text/plain", "VIPKeylogger", "n/a", "1.75", "n/a", "384:EBbHfbnj8UeHqUxbHRlCiJshjpj6eSQBTYTw9jMehg:EB78UlUNGPh1WeTBTcw9jMz", "T182B26CA65D3720F582CF126E586E1B6FB5D402F2442738512C7DA7A01783E2C79CEDBA"
"2024-11-04 15:10:31", "5f343fef68caa4a9bfd673cd071b7f6dbac55995433735e35af63e018cabae3f", "020b08da71b11949586b7a6185877b13", "518117166ae0bab4b79d483e8de9c11e6b38ff50", "adrian__luca", "5f343fef68caa4a9bfd673cd071b7f6dbac55995433735e35af63e018cabae3f", "exe", "application/x-dosexec", "DiscordTokenStealer", "n/a", "40.28", "d42595b695fc008ef2c56aabd8efd68e", "49152:JvEjmmgTOcm+7l0yI1k//veUZIu/Hg7KUIG03oSuNG1jR5EjMWctqYusNz5U4mlE:l7lae/Hg+JJXVE7BXsVp", "T1EC564907EDE545E8C0AED2758A629253BE717C494B3123E72B60F7382F76BD06A79340"
"2024-11-04 15:10:11", "e79675bd624e43d2d0c409f463f44c9ca3b191b284a4cd29964ac815175008a3", "d7cc8ddb8a736f2586b72b823d089955", "b7c176f54fce201c73e51ea5c945598f2d27f094", "abuse_ch", "RFQ.docx", "docx", "application/vnd.openxmlformats-officedocument.wordprocessingml.document", "Formbook", "n/a", "20.00", "n/a", "6144:mkGOkg9jz3nq0rkb1xX0WHSoCgNZnS5yeED4e7m4JVk:mkL3q0rGweSoCgNZYT6dm4JVk", "T1F23412CEBEA41443E1B9523BE9681AD1BD3E117A522C7536D6C47F3F8802C2312F7A95"
"2024-11-04 15:08:46", "9ee486f00cd2636e094d7770fd2576da31d5cec8905a4c397c24417abe8c5ad1", "8a03a244560c8bab2ac60b57d5346489", "42a29c5a1650c22adcfa3d058ab7a8a96f5ad6ca", "abuse_ch", "QUOTATION_NOVQTRA071244.PDF.scr", "exe", "application/x-dosexec", "SnakeKeylogger", "n/a", "34.72", "f34d5f2d4577ed6d9ceec516c1f5a744", "6144:Hvxlzs8r2MF1LJqkYRyX481ah6rXrw45wQxe1FlhKO4W:Pxlg87LBeh6zDHc54W", "T16CF46103B6BA45B1E649DB36C5E7040047A7ED4563FBD60EA48933B929327BE8F03647"
"2024-11-04 15:08:25", "35423879af97aa746f2c25ba204b152e8eb36a45bd2e9cadfd9c77fe39ef1604", "3f507483c69122665749c74957fecbcf", "8fa0278a58eb2262edf9d5109653ab6225c4d030", "abuse_ch", "Document.xla", "xlsx", "application/vnd.ms-excel", "Formbook", "n/a", "6.56", "n/a", "12288:6UXN9WeWy3aJwFNk3Zjy5dbHsu6KGsWmDYaut1Zp3tFtSGj8ahHS/yyy:DusaGFNkpyYu67sNDNw1JFtSELQ/yyy", "T10415C053BA85CA0ED455073489F34B962739EC505B620B0F720CBB2D3FB37A45E87A1A"
"2024-11-04 15:07:19", "c6e35a056fce892b6af5ed62f23168202f390da229139df20cde3599108d7cf7", "838ac221b23f5affc17264c2b300545b", "0e27e1f85c110a3ca1b28f01ba01739c3c55ad4f", "abuse_ch", "stormskridtets.exe", "exe", "application/x-dosexec", "Formbook", "n/a", "50.00", "6e7f9a29f2c85394521a08b9f31f6275", "12288:l3nIlxitr1ZKsY92p5EcBdHdMXjwxipfpQGYAGau5yxX9O9L:l3IviZKl9WpdMXjUiNuGYpawA9uL", "T194155849A38C90C6CD3A3B32F94D7613B655AC178950148A3AC8BE583BF57B07B5FA31"
"2024-11-04 15:07:11", "3fa4ae4ae197fa29bb3b99af1b7b786fc125d4d6248e2198570332c67c120a53", "4da064c180a8e2c32320663d4315f270", "d847da8050203241b32e0664eaf2aae555ed6b73", "anonymous", "INVOICE.scr", "exe", "application/x-dosexec", "AgentTesla", "n/a", "26.39", "f34d5f2d4577ed6d9ceec516c1f5a744", "6144:WIrwD4t4+Lax3nA++V+8FWzCFdbCeDJzikdg3xlRG14AprHFrVRy8SEf:vr64t4+Lax3rfegkde5WHFrm8SE", "T111848403BA979EE2E39B1737E59B60082FB5E841732BDB0F394A33A528037765941717"
"2024-11-04 15:07:05", "26b857e43fa1d4e5332679e03fdfcfde2dd46b317415b545885a386b6d8752da", "fcfd0f22b2d8500ff2db4b0be53bed0a", "6dd9e1aa86687d5d54cf38dc6568df32aa2e773b", "anonymous", "COMMERCIAL-DOKUMEN-YANG-DIREVISI.exe", "exe", "application/x-dosexec", "Formbook", "n/a", "23.61", "afcdf79be1557326c854b6e20cb900a7", "24576:uAHnh+eWsN3skA4RV1Hom2KXFmIaH9tlBFnNmgAHLer9wTnPbc5:Zh+ZkldoPK1XaH/jFngBHL+9wTnPW", "T1A965BF026B9C9065FFAAA0339B25F22647787D65527384AF33D81D7B79742F1123E232"
"2024-11-04 15:06:58", "5bc4b28288f068f1c11e69b1cc94aacb4b0d2812494c1673471b890f1ce67a9e", "53441f2de2d573f3b2e4fb35c248229b", "afc840f25adfcb5873f5b69e55b2920c370a2285", "abuse_ch", "IMAGE000Pdf.exe", "exe", "application/x-dosexec", "GuLoader", "n/a", "19.44", "6e7f9a29f2c85394521a08b9f31f6275", "12288:A3nIRS5/vuI8sOabBdHdWIXjwxipfpQGYAGau5yxX9O9u:A3IRgvuoO0pdZXjUiNuGYpawA9uu", "T159156949A38C50C6DD3A3B32FA1D7613B655AC138550118A3AC8BE583BF57B07B9FA31"
"2024-11-04 15:05:14", "156e48d60f4034188b7eb70cad5a92b81fac66030be798ff24eb41d4e48088b9", "3a1a2c28646fe47fe496b6a3eb25466a", "af1e94a829886febfb974659892965ad182a6989", "anonymous", "AD202401170.pdf.exe", "exe", "application/x-dosexec", "GuLoader", "n/a", "20.83", "56a78d55f3f7af51443e58e0ce2fb5f6", "12288:qic8iBl3QHswi7dS+a509Dvj15NO8xZ6GLKaDP:qic8G9QHst7dS+K0Jg8f6G2a", "T197D4124266C9C56BC49AEE700C7D1B7690FA1E203A29024337D07F1FBF37A586AA7715"
"2024-11-04 15:00:21", "132b4b9e323d09a7b741603998d04969fa306a18507811146e3a2a45c52b5a3b", "5ead6e51a4671b158479d055c253685f", "1544ae76a7f0a3558b5097b3d8cd914dcd66b2e6", "Bitsight", "file", "exe", "application/x-dosexec", "CoinMiner", "n/a", "47.22", "35a81d16af9f2ba6d515f11152d0364b", "196608:77c+cpwOt+iA5i/b31zANlVxDxUoavvevj8d1MAexnALyS2SRJqbb+hOae:7G5/bOhT8t1CxnA+Skb+g5", "T1C686338319940274ED4C9EF562DD9B2B34AD8D93C2D6D31F1253A6F6F4DBE002F29889"
"2024-11-04 14:55:09", "25be8e093fb0699df80583ffa3977ab22e009dc6155a1c9ece204f6b08208358", "108c3cb0cf50dcd0188bfbc49a488049", "ca4f8179bd32bb06d87b646a7ffa7fed26ab45d9", "Bitsight", "file", "exe", "application/x-dosexec", "Healer", "n/a", "55.56", "2eabe9054cad5152567f0699947a2c5b", "24576:KbvPpXfCJ49v+NRwCASfv0qNDIv23zL0KYLvZdzK+F6XcDrJvy9isAZu4bRfRYiH:KbvhPf+snJqSeyH6s1V90PmVoMz/iKb", "T1BFD54BA2B50976CFD44E177884A7CE869D1D42B9071049D3A93CF4FABD63CC51ABAC38"
"2024-11-04 14:54:59", "6c29eaed71a920457638ea16914c091a49e118066c93a69453b1084b09833a0c", "5c18307698cd7383ab09081262fee798", "1f595e1c35c9f79727138b54dd26ebea6ab56e29", "Bitsight", "file", "exe", "application/x-dosexec", "CredentialFlusher", "n/a", "43.06", "948cc502fe9226992dce9417f952fce3", "12288:YqDEvFo+yo4DdbbMWu/jrQu4M9lBAlKhQcDGB3cuBNGE6iOrpfe4JdaDga/T6:YqDEvCTbMWu7rQYlBQcBiT6rprG8ab6", "T1E5159E0273D1C062FFAB92334B5AF6515BBC69260123E61F13981DB9BE701B1563E7A3"
"2024-11-04 14:51:43", "2aa9f15810e2c55dbc8522e386d76d1a8fb3a63a712b33e17bd2139a7b45c76b", "0b5719e9fd40b85d4d95e475e9431cd0", "132151d26e61d2fda4e4b31eb376a41ea0d56e6d", "0xSpicyBear", "2aa9f15810e2c55dbc8522e386d76d1a8fb3a63a712b33e17bd2139a7b45c76b", "exe", "application/x-dosexec", "Adware.Generic", "n/a", "5.56", "7fa974366048f9c551ef45714595665e", "3072:mgXdZt9P6D3XJMzI7Op5KmEOm9Ek1ydrZeDAf1OnV8AHzsFypc95:me34qk7uUmq9EnvAH4F8u5", "T19244D0A3D2808E5BFA13073160B1E239A7FB7F84D179851752E7BF6B7A33A43040A655"
"2024-11-04 14:30:36", "ffa2d47682f90005adc72092ecca35bc579803c0fb3eef11e5b22b7d5f7444df", "c81ddfd4e92cca7f38caac13b39b0655", "14ccb5be520ad409a6d5f298956f695e30ecba90", "abuse_ch", "c81ddfd4e92cca7f38caac13b39b0655.exe", "exe", "application/x-dosexec", "Stealc", "n/a", "38.03", "2c7c1f9d4e2814c935e3d829dfc13de6", "12288:18df+97bFbzby0KKRPJkWeHMIsH/Bwggt:KdfsntblKeBL21t", "T185D4F12179F3B025F6FB9A74D97086A50EFBBA637AB2405E2A43175F1F306818E50713"
"2024-11-04 14:29:43", "468ad154adaf82e7eabd8ea023bfe8ea160dc86e32c9cc47811674fe8afe91a9", "7aa9f20cbf707335f2d1b61aff27168d", "5ee63659d07a1f4750765ec975df04a3a6112b30", "Bitsight", "file", "exe", "application/x-dosexec", "Amadey", "n/a", "56.94", "2eabe9054cad5152567f0699947a2c5b", "49152:FewZBbhrLZuBDcdQ0JqiP1XeORJyG1UMto+fn/c1AYtu:x5xZuBDgQ0JFtXeOR71UMa+fn/iAYtu", "T1C9E53AA2B91976CBD28E1779C437CE97991D07BD4B1008C3A86C66BA6E73CC513F5C28"
"2024-11-04 14:29:31", "585bd2f3ba3016448044f523a8202aae62ab3fa37b9566f49dd14e4439899258", "ffdbb2444f2d91d386d3d79b2b06ca4c", "3a0d1b25b7da4f691f0fbe19b35aa78b4dc02206", "Bitsight", "file", "exe", "application/x-dosexec", "Stealc", "n/a", "44.44", "2eabe9054cad5152567f0699947a2c5b", "49152:7k2iY4V/Fk9E5gDl7eWVRNhxiGwYmUKGzGvPCVLDVKKlMs:7kLFkT7eWRhxttVKGivKVLDVKKlM", "T1E7A533AB051316E9ECE856B4D0533325E575CEE93EC66D11CF7B013B812BA8B2978E4C"
"2024-11-04 14:29:24", "d2ce87889b31d3dc33e8cc5bc06ea5924bb5c9dcd1b55179fd257fea81a65f54", "67c4acf3589369c83509935e09774962", "4c3d056f3b828eb728512a389f90ab1b77454827", "Bitsight", "file", "exe", "application/x-dosexec", "LummaStealer", "n/a", "54.17", "2eabe9054cad5152567f0699947a2c5b", "49152:NpsQn7O5HTHFZSpanRmZa0BjbcxYuTDp1:NTn7O5HTHFZ/nRq7ncxYuL", "T15ED53BA1B909B1CFD4DA17B48917CD92A95D42F847110CC3AD6CB8BEBDB7CC522B5C28"
"2024-11-04 14:26:53", "88e7becf09f33e1db8fe108dbe9687a13bf1225ecf322a00f2e67b86a8931813", "85c1c3e112a22e4f23eaf97d86fef355", "4922c4f1c57d740ad9f7d46bba1b18f8744277db", "James_inthe_box", "Purchase order  MIPO2425110032.exe", "exe", "application/x-dosexec", "Formbook", "n/a", "31.94", "d3bf8a7746a8d1ee8f6e5960c3f69378", "24576:mRmJkcoQricOIQxiZY1iaI9tlv4ngXMKFXV7KeTFjt84:jJZoQrbTFZY1iaI/N4gXMKJV7Kv4", "T15855CF11AC8C9466C1622173DE3AF77A96346D26137791EB37C85E3729B03C25B3A336"
"2024-11-04 14:26:10", "98f2bbbccb1ba2c49e1c0329b2f81e76affdd14003a88ce0c33dae271c15387b", "e668e645fdb5c67d859e2e10825369e4", "476a32e52dbf38edd3e2ea210823223a304d73bd", "James_inthe_box", "Uajhrtpp.exe", "exe", "application/x-dosexec", "AgentTesla", "n/a", "45.83", "f34d5f2d4577ed6d9ceec516c1f5a744", "49152:U8s/UAp0sP1IgWWZrpeNm+WmBvgIbivG5M:U8s/F+sMWVpYow4I4p", "T18C85D013BA978FF9E34BE737C59B06001BB6E981623BD71F398913952AC37B65900217"
"2024-11-04 14:24:57", "f00a7652ad70ddb6871eeef5ece097e2cf68f3d9a6b7acfbffd33f82558ab50e", "6d034dca42ffea354a20cd15d3f2ffd5", "2b681481488d4027736c94057c28929fd9f95d9b", "JAMESWT_MHT", "f00a7652ad70ddb6871eeef5ece097e2cf68f3d9a6b7acfbffd33f82558ab50e", "elf", "application/x-executable", "INTERLOCK", "n/a", "30.77", "n/a", "12288:ElsqFFKGUNo3efuTlinhPnwvWtJARMrMZMts31NMOFT:gsqFFKGUNo3eWR09nbtJkMr88s31NMO", "T1754597BBF06B551DEE948B77182C9C531222396C21DFB11479A63EB2B1085CF0AE49F7"
"2024-11-04 14:24:23", "db8174175cec245f15f117503fd9e178307fb3763ea7e2e47541e80bfc953746", "0d6e405856f8687fb1a06645a85bb0f3", "703fe09716b5e92e984c3645157ae9703ed0227d", "James_inthe_box", "mesh.exe", "exe", "application/x-dosexec", "MeshAgent", "n/a", "18.06", "fb0a8b4a81655f744a37af985e009476", "49152:PX3YnLOQYsZfQ74C6SkgSbXP31+frjUYuHi7nT8poTMFvfuJ1kZ7NrjHQe85QxR:PlRsZ47/QXoHUOfAoj1x6xR", "T10FF57CD2A7A600E8E977F23C89568517E7F1B81353709BCF15A44A660F236E12B3F712"
"2024-11-04 14:21:31", "5d8b87cb295c88e5a1784d250c527440798f000d9fef3b7eb03cc3b9bafc9342", "80246fbb69a793bc41a7cca86942443a", "b8a858515ce23dcef1e8815a31d3106db2b77071", "abuse_ch", "p-p.c-440.DUSK", "elf", "application/x-executable", "Gafgyt", "n/a", "62.50", "n/a", "1536:JQK9PbezX9O3jZlyRTFuB2VkBrghd3L4x9TMRX7HTnvXBumXxVqDrstKfz9e:J1DQk1cE2VkBrwax6nvXBumXxVqDrIKg", "T19C934A57B71C0753C49B5AF128FB3BF18B69B9A012D7A185A10AEFC40772EB02412F99"
"2024-11-04 14:19:37", "e21cbdbf6414ffc0ef4175295c7e188800a66b7b83302bd35b7e3fd6fabfccde", "0d7e80ec85db5cb45642235cb2381a0c", "f0a15a7ecaff7d0659bab2a416e5d668ff67724e", "JAMESWT_MHT", "e21cbdbf6414ffc0ef4175295c7e188800a66b7b83302bd35b7e3fd6fabfccde", "exe", "application/x-dosexec", "n/a", "n/a", "61.11", "88c2ebb7280c5627ea5c203cde572357", "12288:klXYLQe1BJTAhHvVIgLfnEYbLrOqP0NbuLyoHNAoBmbgLO:klip10hREYbLrBWbuLod", "T1BBF48D26B7AC01F8E0B7D139C9464516F7F2B84A236187DF03A147AA5F276E45E3E321"
"2024-11-04 14:19:29", "2957bf1b7fd33fbd96a519664faec5a516537c27cc2f08c8074db88f2b46b9b1", "c2ba0259ae8cfc7a4b57e6a17d244c7c", "927a12a092b6e57cef6a7f3bee1ac06e4032bd9a", "JAMESWT_MHT", "2957bf1b7fd33fbd96a519664faec5a516537c27cc2f08c8074db88f2b46b9b1.ps1", "ps1", "text/plain", "Cobalt Strike", "n/a", "58.06", "n/a", "6144:OUTIAEv0jwY5g2mSsukVkF/+yvTCDi2k19VAlDabXR:/Tmv055gFbukV+nvTCDi2gwlDaTR", "T14A64223A8ED52F8683F8C3611A3F9FACDB70C48D999599F04E47546023E8F927A54D2C"
"2024-11-04 14:16:22", "20e0e61d27762a524f6974fb9f4995062582db351d5576e62a214d6b5e5808e7", "503c35c37d00d04ff2793c2b4bf5038f", "a03a9d06ca8441cb2ec7fe0c49cb56023130d884", "JAMESWT_MHT", "20e0e61d27762a524f6974fb9f4995062582db351d5576e62a214d6b5e5808e7", "elf", "application/x-executable", "n/a", "n/a", "3.08", "n/a", "24576:94GdIhU6rF5IF0pGVZa4B6dmyw5DQ7EQ6LPni2Mt+aa:XShUL7VZ1BYZw5DcRt+a", "T1B8856A4AF7A768BEC193C430875BC5B3ED21B86552217D3B65C1EA302E62E204B6DF71"
"2024-11-04 14:14:46", "a13d0004ba8e2b152c92485096ccbfd2b3e8f80ea25aeaa39fc8ed007239f673", "69e8189cc541af65ba1db5301bfb202d", "a7d11d08ae908d8b8006d08df87019d933d2a463", "James_inthe_box", "Order Catalog_____________pdf.exe", "exe", "application/x-dosexec", "DarkCloud", "n/a", "40.28", "f34d5f2d4577ed6d9ceec516c1f5a744", "6144:FdGZAqeRYkcsDSo74jXx5bHQ+0Ag38AuzTOO5q/5T+iwetOBfW:FdGywADIXx5beA45u+OU/VGW", "T17C848513BBD74EB2E38B5736C5EB41080FB5D981622BDB0F798A23A928037775941B17"
